target_context_score,target_organism_score,phage_origin_score,docking_support_score,solubility_no_chaperone_score,E6_5_solubility_aggregation_chaperone_score,curated_no_external_chaperone_required_strength,curated_soluble_expression_strength,global_engineering_residual_score
0.250000,0.400000,0.100000,0.500804,0.535443,0.892405,0.000000,0.000000,0.746581
0.250000,0.400000,0.100000,0.453767,0.573271,0.955452,0.000000,0.000000,0.782255
0.250000,0.400000,0.100000,0.526703,0.495652,0.826087,0.000000,0.000000,0.796789
0.250000,0.400000,0.100000,0.483066,0.541104,0.901840,0.000000,0.000000,0.788743
0.250000,0.400000,0.100000,0.527400,0.495199,0.825331,0.000000,0.000000,0.794981
0.250000,0.400000,0.100000,0.501904,0.517021,0.861702,0.000000,0.000000,0.805127
0.250000,0.400000,0.100000,0.504483,0.515131,0.858552,0.000000,0.000000,0.801764
0.250000,0.400000,0.100000,0.538035,0.482781,0.804635,0.000000,0.000000,0.793304
0.250000,0.400000,0.100000,0.449253,0.568216,0.947026,0.000000,0.000000,0.805507
0.250000,0.400000,0.100000,0.483560,0.532353,0.887255,0.000000,0.000000,0.811394
0.250000,0.400000,0.100000,0.537412,0.482781,0.804635,0.000000,0.000000,0.793201
0.250000,0.400000,0.100000,0.485760,0.545184,0.908640,0.000000,0.000000,0.750047
0.250000,0.400000,0.100000,0.475244,0.544911,0.908185,0.000000,0.000000,0.791764
0.250000,0.400000,0.100000,0.480874,0.542875,0.904792,0.000000,0.000000,0.775062
0.250000,0.400000,0.100000,0.485666,0.528049,0.880081,0.000000,0.000000,0.810549
0.250000,0.400000,0.100000,0.533406,0.481731,0.802885,0.000000,0.000000,0.802372
0.250000,0.400000,0.100000,0.443568,0.573697,0.956161,0.000000,0.000000,0.792683
0.250000,0.400000,0.100000,0.490791,0.540873,0.901455,0.000000,0.000000,0.733021
0.250000,0.400000,0.100000,0.465111,0.565236,0.942060,0.000000,0.000000,0.737306
0.250000,0.400000,0.100000,0.425619,0.584360,0.973934,0.000000,0.000000,0.815857
0.250000,0.400000,0.100000,0.425599,0.588581,0.980969,0.000000,0.000000,0.798889
0.250000,0.400000,0.100000,0.487746,0.543293,0.905488,0.000000,0.000000,0.729918
0.250000,0.400000,0.100000,0.480595,0.547436,0.912394,0.000000,0.000000,0.741479
0.250000,0.400000,0.100000,0.450303,0.562322,0.937203,0.000000,0.000000,0.798980
0.250000,0.400000,0.100000,0.438475,0.583784,0.972973,0.000000,0.000000,0.754359
0.250000,0.400000,0.100000,0.496782,0.530953,0.884921,0.000000,0.000000,0.731264
0.250000,0.400000,0.100000,0.466459,0.541304,0.902173,0.000000,0.000000,0.805965
0.250000,0.400000,0.100000,0.461423,0.553571,0.922618,0.000000,0.000000,0.772994
0.250000,0.400000,0.100000,0.529520,0.487259,0.812098,0.000000,0.000000,0.764453
0.250000,0.400000,0.100000,0.414332,0.590759,0.984598,0.000000,0.000000,0.807420
0.250000,0.400000,0.100000,0.497579,0.518071,0.863452,0.000000,0.000000,0.764420
0.250000,0.400000,0.100000,0.453953,0.552510,0.920850,0.000000,0.000000,0.797189
0.250000,0.400000,0.100000,0.504075,0.502649,0.837749,0.000000,0.000000,0.793163
0.250000,0.400000,0.100000,0.468590,0.537168,0.895280,0.000000,0.000000,0.788504
0.250000,0.400000,0.100000,0.416744,0.584360,0.973933,0.000000,0.000000,0.806044
0.250000,0.400000,0.100000,0.461435,0.539063,0.898438,0.000000,0.000000,0.807773
0.250000,0.400000,0.100000,0.477353,0.540977,0.901629,0.000000,0.000000,0.730811
0.250000,0.400000,0.100000,0.444759,0.552381,0.920635,0.000000,0.000000,0.811961
0.250000,0.400000,0.100000,0.448479,0.552510,0.920850,0.000000,0.000000,0.796277
0.250000,0.400000,0.100000,0.501822,0.498726,0.831210,0.000000,0.000000,0.796763
0.250000,0.400000,0.100000,0.455272,0.544396,0.907327,0.000000,0.000000,0.798423
0.250000,0.400000,0.100000,0.496928,0.500719,0.834532,0.000000,0.000000,0.798299
0.250000,0.400000,0.100000,0.518685,0.480298,0.800497,0.000000,0.000000,0.789390
0.250000,0.400000,0.100000,0.485897,0.525940,0.876566,0.000000,0.000000,0.736391
0.250000,0.400000,0.100000,0.526359,0.469149,0.781915,0.000000,0.000000,0.800970
0.250000,0.400000,0.100000,0.469395,0.528427,0.880711,0.000000,0.000000,0.791276
0.250000,0.400000,0.100000,0.471791,0.525352,0.875587,0.000000,0.000000,0.792292
0.250000,0.400000,0.100000,0.457356,0.534783,0.891305,0.000000,0.000000,0.810970
0.250000,0.400000,0.100000,0.517129,0.480298,0.800497,0.000000,0.000000,0.789131
0.250000,0.400000,0.100000,0.462458,0.549038,0.915064,0.000000,0.000000,0.732365
0.250000,0.400000,0.100000,0.427536,0.565331,0.942218,0.000000,0.000000,0.805825
0.250000,0.400000,0.100000,0.440128,0.554930,0.924883,0.000000,0.000000,0.797028
0.250000,0.400000,0.100000,0.462589,0.528814,0.881357,0.000000,0.000000,0.810184
0.250000,0.400000,0.100000,0.441309,0.565483,0.942472,0.000000,0.000000,0.748277
0.250000,0.400000,0.100000,0.439134,0.555155,0.925258,0.000000,0.000000,0.796925
0.250000,0.400000,0.100000,0.463099,0.530469,0.884115,0.000000,0.000000,0.799127
0.250000,0.400000,0.100000,0.506694,0.486039,0.810065,0.000000,0.000000,0.802385
0.250000,0.400000,0.100000,0.480184,0.528968,0.881614,0.000000,0.000000,0.736280
0.250000,0.400000,0.100000,0.409366,0.580805,0.968009,0.000000,0.000000,0.812161
0.250000,0.400000,0.100000,0.458196,0.545690,0.909483,0.000000,0.000000,0.757195
0.250000,0.400000,0.100000,0.422388,0.571378,0.952297,0.000000,0.000000,0.795372
0.250000,0.400000,0.100000,0.440350,0.558130,0.930217,0.000000,0.000000,0.775813
0.250000,0.400000,0.100000,0.491260,0.499515,0.832525,0.000000,0.000000,0.803556
0.250000,0.400000,0.100000,0.472115,0.528709,0.881181,0.000000,0.000000,0.763131
0.250000,0.400000,0.100000,0.453769,0.545348,0.908914,0.000000,0.000000,0.767964
0.250000,0.400000,0.100000,0.476170,0.522147,0.870245,0.000000,0.000000,0.765252
0.250000,0.400000,0.100000,0.489514,0.506967,0.844945,0.000000,0.000000,0.763260
0.250000,0.400000,0.100000,0.439594,0.547059,0.911765,0.000000,0.000000,0.801615
0.250000,0.400000,0.100000,0.459087,0.527483,0.879139,0.000000,0.000000,0.792564
0.250000,0.400000,0.100000,0.425980,0.575214,0.958690,0.000000,0.000000,0.733556
0.250000,0.400000,0.100000,0.460517,0.536686,0.894477,0.000000,0.000000,0.743479
0.250000,0.400000,0.100000,0.410460,0.567808,0.946347,0.000000,0.000000,0.807262
0.250000,0.400000,0.100000,0.457219,0.540873,0.901455,0.000000,0.000000,0.727426
0.250000,0.400000,0.100000,0.405211,0.575000,0.958333,0.000000,0.000000,0.796783
0.250000,0.400000,0.100000,0.488546,0.493373,0.822289,0.000000,0.000000,0.789796
0.250000,0.400000,0.100000,0.482349,0.497222,0.828703,0.000000,0.000000,0.798166
0.250000,0.400000,0.100000,0.489586,0.492105,0.820175,0.000000,0.000000,0.789617
0.250000,0.400000,0.100000,0.409105,0.569291,0.948819,0.000000,0.000000,0.800912
0.250000,0.400000,0.100000,0.437570,0.553361,0.922269,0.000000,0.000000,0.750496
0.250000,0.400000,0.100000,0.428282,0.549038,0.915064,0.000000,0.000000,0.801751
0.250000,0.400000,0.100000,0.491429,0.485000,0.808333,0.000000,0.000000,0.802820
0.250000,0.400000,0.100000,0.436405,0.540718,0.901197,0.000000,0.000000,0.798996
0.250000,0.400000,0.100000,0.401719,0.571277,0.952128,0.000000,0.000000,0.815102
0.250000,0.400000,0.100000,0.395987,0.588035,0.980058,0.000000,0.000000,0.761530
0.250000,0.400000,0.100000,0.474877,0.509016,0.848360,0.000000,0.000000,0.761389
0.250000,0.400000,0.100000,0.461151,0.530000,0.883333,0.000000,0.000000,0.730126
0.250000,0.400000,0.100000,0.460487,0.513521,0.855868,0.000000,0.000000,0.793984
0.250000,0.400000,0.100000,0.422077,0.548936,0.914894,0.000000,0.000000,0.805753
0.250000,0.400000,0.100000,0.452978,0.528261,0.880435,0.000000,0.000000,0.750013
0.250000,0.400000,0.100000,0.383856,0.584360,0.973933,0.000000,0.000000,0.800563
0.250000,0.400000,0.100000,0.491414,0.480298,0.800497,0.000000,0.000000,0.784845
0.250000,0.400000,0.100000,0.382637,0.587204,0.978673,0.000000,0.000000,0.786280
0.250000,0.400000,0.100000,0.447308,0.538889,0.898149,0.000000,0.000000,0.718687
0.250000,0.400000,0.100000,0.415950,0.553125,0.921875,0.000000,0.000000,0.785961
0.250000,0.400000,0.100000,0.497394,0.468293,0.780488,0.000000,0.000000,0.795905
0.250000,0.400000,0.100000,0.434228,0.532395,0.887325,0.000000,0.000000,0.787987
0.250000,0.400000,0.100000,0.408663,0.552381,0.920635,0.000000,0.000000,0.805945
0.250000,0.400000,0.100000,0.492693,0.472847,0.788079,0.000000,0.000000,0.782988
0.250000,0.400000,0.100000,0.464111,0.498039,0.830065,0.000000,0.000000,0.793555
0.250000,0.400000,0.100000,0.429533,0.549038,0.915064,0.000000,0.000000,0.726877
0.250000,0.400000,0.100000,0.507141,0.454348,0.757246,0.000000,0.000000,0.793656
0.250000,0.400000,0.100000,0.486043,0.477814,0.796357,0.000000,0.000000,0.783259
0.250000,0.400000,0.100000,0.448243,0.514789,0.857982,0.000000,0.000000,0.785433
0.250000,0.400000,0.100000,0.437183,0.540873,0.901455,0.000000,0.000000,0.724087
0.250000,0.400000,0.100000,0.408612,0.552510,0.920850,0.000000,0.000000,0.789633
0.250000,0.400000,0.100000,0.493188,0.463433,0.772388,0.000000,0.000000,0.800390
0.250000,0.400000,0.100000,0.444626,0.514789,0.857982,0.000000,0.000000,0.784830
0.250000,0.400000,0.100000,0.433821,0.538889,0.898149,0.000000,0.000000,0.722975
0.250000,0.400000,0.100000,0.472003,0.485265,0.808775,0.000000,0.000000,0.782989
0.250000,0.400000,0.100000,0.383231,0.569491,0.949152,0.000000,0.000000,0.799923
0.250000,0.400000,0.100000,0.512366,0.442638,0.737730,0.000000,0.000000,0.788006
0.250000,0.400000,0.100000,0.386332,0.563794,0.939656,0.000000,0.000000,0.807191
0.250000,0.400000,0.100000,0.465332,0.486956,0.811594,0.000000,0.000000,0.795746
0.250000,0.400000,0.100000,0.433782,0.519340,0.865567,0.000000,0.000000,0.787555
0.250000,0.400000,0.100000,0.450422,0.500962,0.834936,0.000000,0.000000,0.793883
0.250000,0.400000,0.100000,0.499523,0.455464,0.759107,0.000000,0.000000,0.779298
0.250000,0.400000,0.100000,0.407586,0.541026,0.901710,0.000000,0.000000,0.804409
0.250000,0.400000,0.100000,0.409186,0.543055,0.905092,0.000000,0.000000,0.788572
0.250000,0.400000,0.100000,0.450761,0.500719,0.834532,0.000000,0.000000,0.790604
0.250000,0.400000,0.100000,0.386861,0.559883,0.933139,0.000000,0.000000,0.804395
0.250000,0.400000,0.100000,0.383272,0.567135,0.945225,0.000000,0.000000,0.789145
0.250000,0.400000,0.100000,0.436806,0.514844,0.858073,0.000000,0.000000,0.783869
0.250000,0.400000,0.100000,0.401903,0.550307,0.917178,0.000000,0.000000,0.777772
0.250000,0.400000,0.100000,0.408480,0.540757,0.901261,0.000000,0.000000,0.789614
0.250000,0.400000,0.100000,0.400287,0.544067,0.906779,0.000000,0.000000,0.804037
0.250000,0.400000,0.100000,0.394423,0.553521,0.922535,0.000000,0.000000,0.785424
0.250000,0.400000,0.100000,0.401357,0.539706,0.899510,0.000000,0.000000,0.799736
0.250000,0.400000,0.100000,0.417176,0.525000,0.875000,0.000000,0.000000,0.795019
0.250000,0.400000,0.100000,0.504416,0.443479,0.739131,0.000000,0.000000,0.770248
0.250000,0.400000,0.100000,0.490302,0.455464,0.759107,0.000000,0.000000,0.777761
0.250000,0.400000,0.100000,0.384635,0.554717,0.924528,0.000000,0.000000,0.795727
0.250000,0.400000,0.100000,0.401860,0.536111,0.893518,0.000000,0.000000,0.791958
0.250000,0.400000,0.100000,0.395475,0.557051,0.928419,0.000000,0.000000,0.729963
0.250000,0.400000,0.100000,0.404088,0.530435,0.884058,0.000000,0.000000,0.797616
0.250000,0.400000,0.100000,0.380287,0.552778,0.921297,0.000000,0.000000,0.799855
0.250000,0.400000,0.100000,0.435473,0.541200,0.902000,0.000000,0.000000,0.621197
0.250000,0.400000,0.100000,0.401804,0.532576,0.887626,0.000000,0.000000,0.789496
0.250000,0.400000,0.100000,0.423097,0.510784,0.851307,0.000000,0.000000,0.790260
0.250000,0.400000,0.100000,0.470201,0.463356,0.772260,0.000000,0.000000,0.790002
0.250000,0.400000,0.100000,0.457217,0.480769,0.801282,0.000000,0.000000,0.767675
0.250000,0.400000,0.100000,0.406314,0.525352,0.875587,0.000000,0.000000,0.787915
0.250000,0.400000,0.100000,0.442196,0.500254,0.833756,0.000000,0.000000,0.730306
0.250000,0.400000,0.100000,0.381368,0.543940,0.906566,0.000000,0.000000,0.797581
0.250000,0.400000,0.100000,0.457213,0.470690,0.784483,0.000000,0.000000,0.786606
0.250000,0.400000,0.100000,0.447364,0.481396,0.802326,0.000000,0.000000,0.782873
0.250000,0.400000,0.100000,0.367685,0.558254,0.930424,0.000000,0.000000,0.793884
0.250000,0.400000,0.100000,0.388862,0.538636,0.897727,0.000000,0.000000,0.787226
0.250000,0.400000,0.100000,0.362243,0.559309,0.932181,0.000000,0.000000,0.805198
0.250000,0.400000,0.100000,0.400687,0.525001,0.875001,0.000000,0.000000,0.783938
0.250000,0.400000,0.100000,0.450061,0.473741,0.789569,0.000000,0.000000,0.789530
0.250000,0.400000,0.100000,0.478879,0.448515,0.747525,0.000000,0.000000,0.772456
0.250000,0.400000,0.100000,0.417271,0.505189,0.841981,0.000000,0.000000,0.787735
0.250000,0.400000,0.100000,0.380198,0.540307,0.900511,0.000000,0.000000,0.792781
0.250000,0.400000,0.100000,0.447388,0.474193,0.790322,0.000000,0.000000,0.785942
0.250000,0.400000,0.100000,0.411551,0.505519,0.842532,0.000000,0.000000,0.786873
0.250000,0.400000,0.100000,0.361573,0.551786,0.919643,0.000000,0.000000,0.796461
0.250000,0.400000,0.100000,0.432487,0.482908,0.804847,0.000000,0.000000,0.784082
0.250000,0.400000,0.100000,0.409325,0.500719,0.834532,0.000000,0.000000,0.783698
0.250000,0.400000,0.100000,0.477588,0.433613,0.722689,0.000000,0.000000,0.777906
0.250000,0.400000,0.100000,0.341272,0.565876,0.943127,0.000000,0.000000,0.791599
0.250000,0.400000,0.100000,0.413127,0.497682,0.829470,0.000000,0.000000,0.776626
0.250000,0.400000,0.100000,0.426814,0.483941,0.806569,0.000000,0.000000,0.768554
0.250000,0.400000,0.100000,0.373967,0.536111,0.893518,0.000000,0.000000,0.770970
0.250000,0.400000,0.100000,0.337520,0.563794,0.939656,0.000000,0.000000,0.799055
0.250000,0.400000,0.100000,0.369496,0.531482,0.885803,0.000000,0.000000,0.798677
0.250000,0.400000,0.100000,0.457136,0.451136,0.751894,0.000000,0.000000,0.767763
0.250000,0.400000,0.100000,0.422750,0.485265,0.808775,0.000000,0.000000,0.766447
0.250000,0.400000,0.100000,0.413000,0.492715,0.821192,0.000000,0.000000,0.775225
0.250000,0.400000,0.100000,0.447963,0.456818,0.761364,0.000000,0.000000,0.771081
0.250000,0.400000,0.100000,0.459121,0.442553,0.737588,0.000000,0.000000,0.782376
0.250000,0.400000,0.100000,0.427649,0.475331,0.792219,0.000000,0.000000,0.772837
0.250000,0.400000,0.100000,0.371868,0.525000,0.875000,0.000000,0.000000,0.787468
0.250000,0.400000,0.100000,0.367591,0.530281,0.883802,0.000000,0.000000,0.783157
0.250000,0.400000,0.100000,0.338323,0.558620,0.931034,0.000000,0.000000,0.785824
0.250000,0.400000,0.100000,0.349280,0.544067,0.906779,0.000000,0.000000,0.795536
0.250000,0.400000,0.100000,0.341826,0.550307,0.917178,0.000000,0.000000,0.796027
0.250000,0.400000,0.100000,0.289330,0.598077,0.996795,0.000000,0.000000,0.803815
0.250000,0.400000,0.100000,0.408367,0.487748,0.812914,0.000000,0.000000,0.763269
0.250000,0.400000,0.100000,0.400866,0.487500,0.812500,0.000000,0.000000,0.781884
0.250000,0.400000,0.100000,0.350776,0.547309,0.912181,0.000000,0.000000,0.728140
0.250000,0.400000,0.100000,0.436602,0.450955,0.751592,0.000000,0.000000,0.764290
0.250000,0.400000,0.100000,0.369373,0.512360,0.853933,0.000000,0.000000,0.786809
0.250000,0.400000,0.100000,0.343617,0.535714,0.892857,0.000000,0.000000,0.783938
0.250000,0.400000,0.100000,0.333530,0.544396,0.907327,0.000000,0.000000,0.786466
0.250000,0.400000,0.100000,0.393856,0.484615,0.807692,0.000000,0.000000,0.779915
0.250000,0.400000,0.100000,0.344993,0.525000,0.875000,0.000000,0.000000,0.792793
0.250000,0.400000,0.100000,0.428146,0.448515,0.747525,0.000000,0.000000,0.764001
0.250000,0.400000,0.100000,0.371103,0.500719,0.834532,0.000000,0.000000,0.777328
0.250000,0.400000,0.100000,0.431540,0.436363,0.727272,0.000000,0.000000,0.767727
0.250000,0.400000,0.100000,0.359495,0.505263,0.842105,0.000000,0.000000,0.771590
0.250000,0.400000,0.100000,0.300994,0.560072,0.933454,0.000000,0.000000,0.785398
0.250000,0.400000,0.100000,0.440195,0.420187,0.700311,0.000000,0.000000,0.769741
0.250000,0.400000,0.100000,0.401672,0.455464,0.759107,0.000000,0.000000,0.762989
0.250000,0.400000,0.100000,0.295346,0.550862,0.918104,0.000000,0.000000,0.788435
0.250000,0.400000,0.100000,0.403603,0.448515,0.747525,0.000000,0.000000,0.759910
0.250000,0.400000,0.100000,0.376053,0.469853,0.783088,0.000000,0.000000,0.764514
0.250000,0.400000,0.100000,0.278051,0.560593,0.934322,0.000000,0.000000,0.788255
0.250000,0.400000,0.100000,0.380820,0.463043,0.771739,0.000000,0.000000,0.763417
0.250000,0.400000,0.100000,0.283385,0.553846,0.923077,0.000000,0.000000,0.784002
0.250000,0.400000,0.100000,0.278645,0.557327,0.928879,0.000000,0.000000,0.787447
0.250000,0.400000,0.100000,0.340753,0.496154,0.826924,0.000000,0.000000,0.775740
0.250000,0.400000,0.100000,0.373426,0.462500,0.770833,0.000000,0.000000,0.778373
0.250000,0.400000,0.100000,0.387180,0.453572,0.755953,0.000000,0.000000,0.758578
0.250000,0.400000,0.100000,0.308894,0.525001,0.875001,0.000000,0.000000,0.783509
0.250000,0.400000,0.100000,0.243163,0.589285,0.982142,0.000000,0.000000,0.787142
0.250000,0.400000,0.100000,0.436986,0.396350,0.660584,0.000000,0.000000,0.765853
0.250000,0.400000,0.100000,0.305377,0.522458,0.870763,0.000000,0.000000,0.785484
0.250000,0.400000,0.100000,0.417985,0.414344,0.690574,0.000000,0.000000,0.759351
0.250000,0.400000,0.100000,0.350697,0.476087,0.793479,0.000000,0.000000,0.776889
0.250000,0.400000,0.100000,0.306524,0.510000,0.850000,0.000000,0.000000,0.775679
0.250000,0.400000,0.100000,0.387948,0.429661,0.716102,0.000000,0.000000,0.750266
0.250000,0.400000,0.100000,0.323444,0.493750,0.822916,0.000000,0.000000,0.750455
0.250000,0.400000,0.100000,0.360079,0.448515,0.747525,0.000000,0.000000,0.752656
0.250000,0.400000,0.100000,0.352672,0.452239,0.753732,0.000000,0.000000,0.767325
0.250000,0.400000,0.100000,0.384142,0.408404,0.680673,0.000000,0.000000,0.755329
0.250000,0.400000,0.100000,0.335973,0.453572,0.755953,0.000000,0.000000,0.750043
0.250000,0.400000,0.100000,0.309200,0.475000,0.791667,0.000000,0.000000,0.769671
0.250000,0.400000,0.100000,0.265600,0.506897,0.844828,0.000000,0.000000,0.771264
0.250000,0.400000,0.100000,0.269007,0.501493,0.835821,0.000000,0.000000,0.753664
0.250000,0.400000,0.100000,0.319782,0.448515,0.747525,0.000000,0.000000,0.745940
0.250000,0.400000,0.100000,0.335023,0.411793,0.686321,0.000000,0.000000,0.746613
0.250000,0.400000,0.100000,0.324627,0.411793,0.686321,0.000000,0.000000,0.744880
0.250000,0.400000,0.100000,0.283626,0.437234,0.728723,0.000000,0.000000,0.748382
0.250000,0.400000,0.100000,0.268131,0.453572,0.755953,0.000000,0.000000,0.738736
0.250000,0.400000,0.100000,0.243051,0.453191,0.755319,0.000000,0.000000,0.752588
0.250000,0.400000,0.100000,0.244384,0.445082,0.741803,0.000000,0.000000,0.744021
0.250000,0.400000,0.100000,0.373762,0.281250,0.468750,0.000000,0.000000,0.720076
